Start Time,Elapsed Time,Machine Name,Login,Level,Message,Exception
2021-02-17 22:08:56.8218,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-17 22:19:48.2573,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-17 22:30:58.9160,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-17 22:31:21.4214,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-17 22:32:53.9366,   92.5152,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : robocopy.exe {SourcePath} \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF_ForTA\Invoice\TADetail3Inch\2021-02-14-21-43-INV-TASDA01-ANDRI {FileName} /r:3 /w:10 /log+:E:\ssisfiles\PDFForTA\robocopy.log,
2021-02-17 22:32:53.9366,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : robocopy.exe {SourcePath} \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF_ForTA\Invoice\TADetail\2021-02-14-21-43-INV-AJA {FileName} /r:3 /w:10 /log+:E:\ssisfiles\PDFForTA\robocopy.log,
2021-02-17 22:37:48.3038,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Application Start,
2021-02-17 22:37:48.7998,    0.4960,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : robocopy.exe \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF\Invoice\Detail\2021-02-11-19-12-INV-TSDA015 \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF_ForTA\Invoice\TADetail\2021-02-14-21-43-INV-AJA 2021-02-11~SDA1253468~SSDA015-033177~SDA0009174.pdf /r:3 /w:10 /log+:E:\ssisfiles\PDFForTA\robocopy.log,
2021-02-17 22:37:48.7998,    0.0000,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : robocopy.exe \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF\Invoice\Detail3Inch\2021-02-11-19-14-INV-TSDA021 \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF_ForTA\Invoice\TADetail3Inch\2021-02-14-21-43-INV-TASDA01-ANDRI INV-210211-SDA0009569-TK P MUKID-SDA1253375.pdf /r:3 /w:10 /log+:E:\ssisfiles\PDFForTA\robocopy.log,
2021-02-17 22:37:48.8249,    0.0250,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : robocopy.exe \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF\Invoice\Detail3Inch\2021-02-11-19-14-INV-TSDA021 \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF_ForTA\Invoice\TADetail3Inch\2021-02-14-21-43-INV-TASDA01-ANDRI INV-210211-SUB0004684-ARIFIN-SDA1253432.pdf /r:3 /w:10 /log+:E:\ssisfiles\PDFForTA\robocopy.log,
2021-02-17 22:37:48.8498,    0.0250,PMIIDIDNL12967,PMI\mamrulla,DEBUG,Executing... : robocopy.exe \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF\Invoice\Detail3Inch\2021-02-11-20-11-INV-TSDA016 \\hmsismsSDAprd.id.pmi\ftp_SDA_prd$\3.PRD\Import\PDF_ForTA\Invoice\TADetail3Inch\2021-02-14-21-43-INV-AJA INV-210211-SDA0035365-Warkop Barista2-SDA1253784.pdf /r:3 /w:10 /log+:E:\ssisfiles\PDFForTA\robocopy.log,
